vendor_normalized,sum_effective_value
IMPERIAL OIL,4469410.35
STONEHENGE THERAPEUTIC COMMUNITY,4455171.85
AHS COMMUNITY INDUSTRIES,4454459.72
INDIGENOUS SPIRITUAL ELDERS OF CANADA,4424430.02
DR KEITH DAWSON,4414418.34
VIA TRAVAIL,4372477.95
SOCIETE ELIZABETH FRY DU QUEBEC,4350833.50
EDMISON HOUSE,4204178.00
WILLIAM J BARKER CLINICAL PSYCHOLOGIST,4203600.00
IBM CANADA,4178988.34
DR JOHN FARLEY,4103645.33
DR CAMILLE HADDAD PROFESSIONAL,4081720.50
DICKEY R DR,3991838.00
SANOFI PASTEUR,3980079.46
PROVIDENCE HEALTH CARE,3876340.00
MEEWASINOTA CRF,3849323.94
JOHN HOWARD SOCIETY BEDFORD HOUSE,3847527.45
CRC D ATNQ,3840944.48
EXCALIBUR LEARNING RESOURCE CENTRE,3818386.00
MICROSOFT CANADA,3815339.41
STEPHEN HUCKER MEDICINE PROFESSIONAL,3675595.80
DECISION HOUSE,3619718.00
DR S ISKANDER,3613056.00
HOULE ELECTRIC,3610854.20
REGENESIS THERAPY GROUP,3600000.00
SCOTT DR DUNCAN,3587270.04
NORTHFIELD METAL PRODUCTS,3512009.90
JOHN HOWARD SOCIETY OF TORONTO,3507138.82
REHABILITATION BEAUCE,3490342.78
SIMAR CP,3485219.43
ALBERTA SEVENTH STEP SOCIETY,3474895.10
COMPASS GROUP CANADA,3465556.00
MAHMUD MD,3451321.98
ST PATRICKS HOUSE SOCIETY,3450559.40
LARCH HALF WAY HOUSE OF SUDBURY,3440065.30
FRASER REGION COMMUNITY JUSTICE IN,3400588.95
ST LEONARDS SOCIETY OF PETERBOROUGH EDMISON HOUSE,3368783.53
LESAGE DAVID DR,3364225.36
PHOENIX DRUG ALCOHOL RECOVERY,3298257.54
RUSSEL METALS,3216780.32
MEDALLION MILK,3208152.31
NORTRAX CANADA,3186046.58
ARCAND GERALDINE,3180706.82
CBI WORKPLACE SOLUTIONS PARTNERSHIP,3158238.50
SIEMENS,3090615.25
CRC L ARC EN SOI,3055772.65
AUDIO STENO TRANSCRIPT,3054629.00
GREG VAN WYK PROFESSIONAL,3016071.04
PSYPRO,2948056.00
DRE MICHELLE ROY,2941720.00
NORTH BAY RECOVERY HOME,2923361.77
JERRY BERGEN MEDICAL,2921416.78
DR ALAN BEAUMONT,2907659.00
GREEN DESIGN LANDSCAPING,2895665.20
NEW BRUNSWICK COMMUNITY COLLEGE,2882820.08
ERWIN ROSS DR,2879208.46
AUBERGE SOUS MON TOIT,2876946.00
RESSAC,2869736.57
PRINCE ALBERT COMMUNITY CLINIC,2848245.25
JOHN HOWARD SOCIETY OF EDMONTON,2830260.00
MAISON PAINCHAUD,2828601.75
STELLA BURRY COMMUNITY SERVICES,2827797.80
GENERAL MOTORS,2817580.26
ORTHODENT,2796750.00
SOCIETE ST VINCENT DE PAUL,2788294.00
JEFFREY G WALLANS CONSTRUCTION,2763372.43
DRS GAUTHIER MARCHAND AND MAHABIR,2719830.00
SIMPLEXGRINNELL,2693431.00
WASTE REDUCTION GROUP,2692414.00
SAMUEL ET FILS ET CIE QUEBEC,2689571.28
TUNGASUVVINGAT INUIT,2669246.00
BAYSHORE HEALTHCARE,2640421.00
CREE RIVER DEVELOPMENTS,2626182.00
TYCO INTEGRATED FIRE AND SECURITY,2620337.32
VALLEY MEDICAL IMAGING,2563945.49
MAISON DE TRANSITION DE MTL,2520402.64
SELECT MEDICAL CONNECTIONS,2504079.00
BLUEWAVE ENERGY,2429451.17
SWANSON RICHARD DR,2427680.00
UNIVERSITY OF SASKATCHEWAN,2417628.00
ST LEONARDS SOCIETY,2406525.02
SUPER CHANNEL INTERNATIONAL,2380968.13
PACIFIC SAFETY PRODUCTS,2364999.34
FCA CANADA,2360089.72
CASSELMAN WOODCRAFT,2313053.31
POINT DE RENCONTRE,2307765.34
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2273598.51
DORBEC CONSTRUCTION,2270770.91
ELIZABETH FRY SOCIETY,2262641.97
NISSAN CANADA,2222244.51
ATIRA WOMENS RESOURCE SOCIETY,2213548.67
GAMMA DYNACARE MEDICAL LABORATORY,2196104.00
DR S G ADAMS MEDICAL PROF,2154760.00
XEROX,2136349.28
ALLIED MEDICAL SERVICES,2114784.00
GROLEAU DANIEL,2110400.00
AMEC ENVIRONMENTAL INFRASTRUCTURE,2082666.18
IRVING OIL,2082007.95
REAL TIME RADIOLOGY,2077844.14
WATER TRAX,2064865.84
RAYMOND YOKUBYNAS PSYCHOLOGY PROFESSIONAL,2056485.00
LABORATOIRES MEDICAUX GAMMA DYNACARE,2056415.00
LES TOITURES TECHNI TOIT,2035915.37
FLEX KNIT,2017772.32
