vendor_normalized,sum_effective_value
ARTEMP PERSONNEL SERVICES,152196.32
CALIAN,148937.29
DESIGN 2000 COMMUNICATIONS,140131.97
RAYMOND CHABOT GRANT THORNTON,131955.75
ASSOCIATES GROUP OF COMPANIES,130603.22
RICOH,130529.71
ROBERT HALF OF CANADA,130485.36
OPROMA,128130.70
DMTI SPATIAL,125338.51
STEELCASE CANADA,124665.65
ACOLE DE LANGUES NOUVEL ESPOIR,120000.00
MINTO COMMERCIAL PROPERTIES,119792.00
ERNST YOUNG,118494.63
ESPATIAL SOLUTIONS,116850.34
PUBLIVATE,116452.15
CANADIAN PRESS ENTERPRISES,113063.28
TRM TECHNOLOGIES,113000.57
TECSIS,113000.00
NOVA VISUAL PRODUCTS,111963.52
TETRAD COMPUTER APPLICATIONS,109573.98
BP M GOVERNMENT IM IT,109158.00
TEKSYSTEMS CANADA,107508.20
LIONBRIDGE,106694.67
INFO TECH RESEARCH GROUP,105440.30
BBG MANAGEMENT,103108.66
LES TECHNOLOGIES STAY,103056.00
GOSS GILROY,102283.83
175213 CANADA,101311.88
XEROX,98831.75
BELL CANADA,98668.24
DARE HUMAN RESOURCE,95156.20
IT SERVICES CANADA,94128.00
ERGOPRIME,94128.00
THE AIM GROUP,87108.51
ADVANCED BUSINESS INTERIORS,84925.49
SPEARHEAD MANAGEMENT CANADA,81060.60
DONNA CONA,79695.51
ACME FUTURE SECURITY CONTROLS,78037.80
THE RIGHT DOOR CONSULTING,77993.17
SERGE PISAPIA,77274.85
IAN MARTIN,76408.51
SCIENCE METRIX,76387.50
ECON,75936.00
PERSONNEL FORCE,75203.10
SERVICES LINGUISTIQUES LAROCQUE,75145.00
MARKETWIRE CANADA,74580.00
CANADIAN PRESS THE,74045.64
MARILYN THERIAULT,73732.50
ESRI,71458.30
ORGSOL CONSULTING,70875.00
INTERGAGE CONSULTING GROUP,70437.14
AVALUATION PERSONNEL SALECTION,70146.63
GOLDER ASSOCIATES,68931.13
CDW CANADA,68463.96
TOYOTA CANADA,67338.16
COPEM CONSULTING,67094.85
DAVID APLIN RECRUITING,65097.60
CONSEILLERS EN INFORMATIQUES,65066.31
GLOBAL UPHOLSTERY COMPANY,64628.51
LES TECHNOLOGIES STA,62343.75
7792395 CANADA,62098.40
LANDSDOWNE TECHNOLOGIES,61462.40
AMJ CAMPBELL VAN LINES,59779.65
CONTRACT FURNITURE SOURCE,58871.28
ARTOPEX PLUS,58657.65
GASTON R LANGLOIS,57947.40
NEWFOUND RECRUITING,56643.51
DAVID P AMBORSKI ASSOCIATES,56589.99
BRC BUSINESS ENTERPRISES,56093.17
ROBERTSON COMPANY,55935.00
CLA PERSONNEL,54947.51
MAXSYS STAFFING CONSULTING,53943.38
JACINTHE CHARBONNEAU,53894.54
QUIRC QUALITATIVE INSIGHTS,53108.87
SPRINT COMPUTERS,52101.73
WALTER ZUBRYCKY,51083.75
GRAYTEK MANAGEMENT,49980.00
3135551 CANADA,49913.80
SERGE PISAPIA EXPERT CONSEIL,48505.08
TOUCHSTONE SOLUTIONS,48106.00
STANTEC,48075.00
LOTIC CONSULTING,47499.00
HYPERTEC,47203.49
PEOPLE BANK THE,47010.60
CSDC SYSTEMS,46037.38
CRAIG STEENBURGH AND ASSOCIATES,45860.11
FORD MOTOR COMPAMY,45690.42
OTTAWA BUSINESS INTERIORS,44689.50
WOLTERS KLUWER,44119.72
TOTEM OFFISOURCE,44071.25
SPHERION,43884.00
CISION CANADA,42000.00
BRAINHUNTER,41883.25
PROLOGIC SYSTEMS,41325.26
ACTION PERSONNEL SERVICES OF,41146.99
OLAV CONSULTING,40151.16
SOFTCHOICE,40049.41
CISTEL TECHNOLOGY,39668.65
TURTLE ISLAND STAFFING,39652.84
ATIP AIDE,39375.00
QUANTUM MANAGEMENT SERVICES,39151.45
COMPUTER MEDIA GROUP THE,38711.35
CB Z,36570.00
GASTON LANGLOIS,36217.13
ORBIS RISK CONSULTING,36216.50
ALLSEATING,35500.38
MARKETWIRE,31500.00
3005526 CANADA,30000.00
RUTHERFORD MCKAY ASSOCIATES,28532.50
EMERION,28476.00
PHASELOCK SYSTEMS INTERNATIONAL,28429.22
HEMMERA ENVIROCHEM,28336.00
ALLARD JOHNSON COMMUNICATIONS,26945.00
DELTA MEDIA,26456.30
BETTY ANN M TURPIN CONSULTANTS,25988.03
RAYMOND RAY ARSENAULT CONSULTANTS,25750.00
Y2 CONSULTING PSYCHOLOGISTS,25000.00
ADVANCED CHIPPEWA TECHNOLOGIES,24999.98
AARDVARK INSIGHTS,24999.52
CLAING DAIGLE ET ASSOCIES,24983.44
VANCITY COMMUNITY FOUNDATION,24976.00
URBAN DESIGN 4 HEALTH,24951.36
ICF CONSULTING CANADA,24950.40
TECHNOLOGIES OPA,24950.00
LANSDOWNE TECHNOLIGIES,24948.00
PRINTERS PLUS,24941.36
URSUS RESILIENT STRATEGIES,24916.50
EBBWATER CONSULTING,24905.20
NASDAQ CORPORATE SOLUTIONS CANADA FORMERLY DISCLOSED UNDER THE NAME OF MARKETWIRE CANADA,24860.00
SHERI L HORD,24860.00
THE RIGHT DOOR CONSULTING SOLUTIONS,24718.75
CITY AND COUNTY OF DENVER,24700.00
LYNNEA DUNCAN,24690.50
BRYNE PURCHASE STRATEGIES,24675.00
VALO QUABEC ASSOCIATION,24650.64
IPSOS REID,24648.75
LEAN AGILITY,24605.75
WORKPLACE SAFETY AND PREVENTION SERVICES,24577.50
RV ANDERSON ASSOCIATES,24577.50
