vendor_normalized,sum_effective_value
CHEMINFO SERVICES,3642477.97
THERMO FISHER SCIENTIFIC,3633564.31
STANTEC,3470161.69
DIONEX CANADA,3375428.08
SILICON GRAPHICS,3361032.60
BURKE E PORTER,3345480.00
CRYSTAL GROUP,3312000.00
ALTRUISTIC INFORMATICS CONSULTING,3285845.77
KOPRASH,3254035.83
ALIS TECHNOLOGIES,3158130.00
QUANTUM MANAGEMENT SERVICES,3120808.76
LES GAZ SPECIAUX MEGS,3068814.38
JOHNSON CONTROLS,3048080.40
ROCTEST,3028711.80
VAISALA CANADA,3001499.63
VWR INTERNATIONAL,2986547.24
COSSETTE COMMUNICATIONS,2941661.42
QUAD PRO CONSTRUCTION,2907430.96
PICARRO,2799913.88
DAVID APLIN ASSOCIATES,2753641.90
SOMOS,2748806.50
QMR,2701908.32
HYPERTEC,2668119.18
CONTRACT COMMUNITY,2640280.88
IAN MARTIN,2627199.48
CBCI TELECOM,2616323.79
ARTEMP PERSONNEL SERVICES,2603223.46
PRIDE OF THE NORTH,2597879.32
KUDLIK CONSTRUCTION,2517542.34
NEWTERRA,2485470.81
IT NET CONSULTANTS,2474778.93
KIPP ZONEN,2468743.33
AEROLOGIE ZULU,2440991.87
TELECOM COMPUTER SERVICES,2434346.11
AKRULOGIC,2430844.94
CHRYSLER CANADA,2423162.89
SOLUTIONS MOERAE,2387809.21
TP CRAWFORD,2378369.60
THE MASHA KRUPP TRANSLATION GROUP,2375936.28
MIT,2356065.26
ECOLE DE LANGUES LA CITE,2351120.04
CDW CANADA,2338475.22
BRUKER,2305200.00
FLETT RESEARCH,2283284.71
DE STECHER APPRAISALS,2275687.85
SCL INSTRUMENTATION,2227339.49
NORTECH HOLDINGS,2183841.06
CUSTOM HELICOPTERS,2183339.98
MOERAE SOLUTIONS,2164061.60
OPENTEXT,2162738.22
LOCH ALPINE ECONOMICS,2148535.00
LAKESHORE HELICOPTERS,2123949.50
NORTHERN EDGE SERVICES,2105909.05
GARTNER,2101793.20
BURNTEDGE,2077942.00
SELEX,2069000.40
HIGHLAND HELICOPTERS,2056197.68
FTS FOREST TECHNOLOGY SYSTEMS US,2048113.14
IBM CANADA,2038392.47
WOOD BUFFALO HELICOPTERS,2018382.06
SUMMIT AIR,2015179.09
BRAINHUNTER,1962798.85
OCEANWEATHER,1962761.59
ATS SCIENTIFIC,1953403.76
AON REED STENHOUSE,1938927.74
IDEES AU CUBE,1929042.25
THE CANADIAN OF COMMISSIONAIRE,1899237.17
COFELY SERVICES,1895625.43
BPM GOVERNMENT IM IT CONSULTING,1890870.00
PRAXAIR DISTRIBUTION,1890854.99
TOROMONT INDUSTRIES,1879879.73
ELSEVIER,1877349.63
DELOITTE AND TOUCHE,1875684.43
HELI LIFT INTERNATIONAL,1857479.12
PROCOM CONSULTANTS,1854375.93
NUNAVIK ROTORS,1852954.34
CACHE COMPUTER CONSULTING,1819575.82
MERINOV,1818281.24
DYNE SYSTEMS,1813980.93
TRANSWEST AIR,1806536.44
THE VCAN GROUP,1795392.83
DECISIVE TECHNOLOGIES,1793501.60
HEARST AIR SERVICE,1789975.59
IONICON ANALYTIK GESELLSCHAFT MBH,1753275.52
APPLIED ELECTONICS,1745230.65
JOEL BRAYMAN LEWIS STAATS CURT STYRES,1723250.98
DR DAS,1708519.35
COMMPOWER,1702830.68
COMPUCOM CANADA,1681614.72
WEST COAST HELICOPTERS MAINTENANCE CONTRACTING,1676156.00
MACDONALD DETTWILER AND ASSOCIATES,1675924.15
GLASSHOUSE SYSTEMS,1675330.40
LOTEK WIRELESS,1672086.65
DRCOELL ASSOCIATES,1668625.00
AIR LIQUIDE CANADA,1655014.78
ITEX,1653587.11
LOUE FROID,1641133.01
TOYOTA CANADA,1632100.03
ASCS CANADIAN SIGNAL,1630124.08
PURE NOTE PIANO TUNING REPAIR,1614960.24
SUMMIT HELICOPTERS,1605269.47
EN SCI,1602730.33
HELI EXPRESS,1600055.20
INFO ELECTRONICS SYSTEMS,1594350.70
ASSOCIATION DES AMIS ET AMIES DU CAP TOURMENTE,1590674.33
SUTRON,1589134.12
BYTOWN MARINE,1581843.00
EBSCO CANADA,1570482.91
BEAUDRY CONTRACTING,1555944.75
THE ASSOCIATES GROUP OF COMPANIES,1555198.01
ADVANCED BUSINESS INTERIORS,1542193.74
VALCOM CONSULTING,1533349.59
CISTEL TECHNOLOGY,1528916.58
SYSTEMSCOPE,1522390.00
ESSA TECHNOLOGIES,1515914.48
THERMO FISHER SCIENTIFIC MISSISSAUGA,1498555.09
JO THOMAS AND ASSOCIATES,1489999.75
LPO STORE,1480493.17
AIRZONE ONE,1475732.82
MANDEL SCIENTIFIC COMPANY,1468168.85
SLATE FALLS AIRWAYS 1999,1465144.90
QUEENS UNIVERSITY,1457560.88
CANADIAN SPACE SERVICES,1444148.54
PETROLES CREVIER,1440301.14
AURORA HELICOPTERS,1432833.03
TAG HR,1426076.53
EPIXUS,1415553.00
NORTHERN MICRO,1411571.27
GB SKELTON TECHNICAL SERVICES,1407407.51
RICOH,1403868.57
SEASPACE,1401616.38
FOLIO INSTRUMENTS,1400259.80
AECOM,1393213.00
WILEY SUBSCRIPTION SERVICES,1391960.63
CANADA POST,1386022.94
ISOMASS SCIENTIFIC,1380728.89
FOREST HELICOPTERS,1367565.81
LINDE CANADA LINDE CANADA,1338161.73
CONESTOGA ROVERS ASSOCIATES,1332914.60
MCGILL UNIVERSITY,1323767.33
SENSORS,1317734.68
AEROPRO,1303590.10
PACWILL HOLDINGS,1298535.55
TESTFORCE SYSTEMS,1284248.00
